course_id,title,platform,provider,level,duration,rating,skills,price
997,Essentials of Corporate Finance,Coursera,The University of Melbourne,Intermediate,450.0,4.6,"['"" Market Analysis""', '"" Financial Analysis""', '"" Cash Management""', '"" Probability & Statistics""}', '"" Management Accounting""', '{"" Finance""', '"" Correlation And Dependence""', '"" Leadership and Management""', '"" Investment Management""', '"" Financial Management""', '"" General Accounting""', '"" Account Management""', '"" Business Analysis""', '"" Financial Accounting""', '"" Securities Trading""', '"" Risk Management""', '"" Operational Analysis""', '"" Decision Making""', '"" Accounting""', '"" Accounts Payable and Receivable""', '"" Banking""']",0.0
998,Innovation: From Creativity to Entrepreneurship,Coursera,University of Illinois at Urbana-Champaign,Beginner,450.0,4.8,"['"" Sales""', '"" Communication""', '"" Market Analysis""', '"" Critical Thinking""', '"" Business Development""', '"" Research and Design""', '"" Leadership and Management""', '"" Innovation""', '"" Storytelling""', '"" Marketing""', '"" Collaboration""', '"" Business Analysis""', '"" People Management""', '"" Emotional Intelligence""', '"" Strategy""', '"" Decision Making""', '"" Problem Solving""', '"" Product Strategy""', '"" Business Psychology""', '"" Human Learning""', '{"" Entrepreneurship""', '"" Influencing""', '"" Human Resources""', '"" Experiment""', '"" Creativity""', '"" Business Design""', '"" Strategy and Operations""', '"" Finance""}', '"" Entrepreneurial Finance""', '"" People Analysis""']",0.0
999,Excel for Beginners: Pivot Tables,Coursera,Coursera Project Network,Beginner,2.0,4.6,"['{"" Microsoft Excel""}']",0.0
1000,Bachelor of Arts in Psychology,Coursera,University of Massachusetts Global,All Levels,1.0,,[],0.0
1001,Magíster en Salud Pública Global,Coursera,Pontificia Universidad Católica de Chile,All Levels,24.0,,[],0.0
1002,Maestría en Inteligencia Artificial,Coursera,Universidad de los Andes,All Levels,24.0,,[],0.0
1003,Maestría en Ingeniería de Software,Coursera,Universidad de los Andes,All Levels,26.0,,"['"" Web Design""', '"" System Programming""', '"" User Experience""}', '"" Python Programming""', '"" Angular""', '"" HTML and CSS""', '"" Web Development""', '"" Scrum (Software Development)""', '{"" Software Engineering""', '"" Leadership and Management""', '"" Correlation And Dependence""', '"" Computer Programming""', '"" Data Model""', '"" DevOps""']",0.0
1004,Master of Information Technology,Coursera,Illinois Institute of Technology,All Levels,1.0,,[],0.0
1005,"Analítica de datos: visualización, predicción y toma de decisiones",Coursera,Universidad de los Andes,All Levels,4.0,,[],0.0
1006,Introducción a la Inteligencia Artificial,Coursera,Universidad de los Andes,All Levels,4.0,,[],0.0
1007,Administración de Empresas Certificado MasterTrack®,Coursera,Universidad de Palermo,All Levels,4.0,,"['{"" Marketing""}']",0.0
1008,Principios de ingeniería de software automatizada y ágil Programa de Certificado MasterTrack®,Coursera,Universidad de los Andes,All Levels,4.0,,"['"" Web Design""', '"" System Programming""', '"" Angular""', '"" HTML and CSS""', '"" Web Development""', '"" Python Programming""}', '{"" Software Engineering""', '"" Correlation And Dependence""', '"" Computer Programming""']",0.0
1009,Certificado en Gestión de Inversiones,Coursera,Pontificia Universidad Católica de Chile,All Levels,6.0,,[],0.0
1010,Sustainability and Development MasterTrack® Certificate,Coursera,University of Michigan,All Levels,600.0,,"['{"" Epidemiology""}']",0.0
1011,Certificado en Bases de la Salud Pública,Coursera,Pontificia Universidad Católica de Chile,All Levels,4.0,,[],0.0
1012,Supply Chain Excellence MasterTrack® Certificate,Coursera,Rutgers University,All Levels,600.0,,[],0.0
1013,Metodologías ágiles de desarrollo de software Programa de Certificado MasterTrack®,Coursera,Universidad de los Andes,All Levels,4.0,,"['{"" Scrum (Software Development)""}']",0.0
1014,Certificado en Toma de Decisiones Basadas en Datos,Coursera,Pontificia Universidad Católica de Chile,All Levels,6.0,,"['{"" SQL""}']",0.0
1015,Certificado en Finanzas Corporativas,Coursera,Pontificia Universidad Católica de Chile,All Levels,6.0,,[],0.0
1016,Certificado en Gestión y Políticas en Salud Pública,Coursera,Pontificia Universidad Católica de Chile,All Levels,4.0,,[],0.0
1017,Instructional Design MasterTrack® Certificate,Coursera,University of Illinois at Urbana-Champaign,All Levels,600.0,,"['{"" Creativity""}']",0.0
1018,Construction Engineering and Management MasterTrack® Certificate,Coursera,University of Michigan,All Levels,900.0,,"['{"" Accounting""', '"" Finance""', '"" Planning""}', '"" Leadership and Management""']",0.0
1019,Certificado en Introducción a la Ciencia de Datos,Coursera,Pontificia Universidad Católica de Chile,All Levels,4.0,,"['{"" Leadership and Management""', '"" Machine Learning""', '"" Strategy""', '"" Financial Analysis""', '"" Python Programming""}', '"" General Statistics""', '"" Finance""']",0.0
1020,Social Work MasterTrack® Certificate,Coursera,University of Michigan,All Levels,600.0,,"['"" Writing""}', '{"" Communication""', '"" Problem Solving""']",0.0
1021,Certificado en Modelos Analíticos para la Toma de Decisiones de Negocio,Coursera,Pontificia Universidad Católica de Chile,All Levels,6.0,,[],0.0
1022,Master of Computer and Information Technology,Coursera,University of Pennsylvania,All Levels,2400.0,,"['"" Data Structures""', '"" Graph Theory""', '"" Databases""', '"" Operating Systems""', '"" Python Programming""}', '{"" Computer Programming""']",0.0
1023,Bachelor in Information Technology,Coursera,Illinois Institute of Technology,All Levels,1.0,,[],0.0
1024,Master of Science in Cyber Security,Coursera,University of London,All Levels,3600.0,,[],0.0
1025,Master of Science in Construction Management,Coursera,Louisiana State University,All Levels,1.0,,[],0.0
1026,Maestría en Inteligencia Analítica de Datos,Coursera,Universidad de los Andes,All Levels,24.0,,"['"" Load""', '"" Python Programming""}', '"" Transform""', '{"" Computer Programming""', '"" Extract""']",0.0
1027,Master of Science in Machine Learning and Data Science,Coursera,Imperial College London,All Levels,3600.0,,[],0.0
1028,Post Graduate Diploma in Management Online,Coursera,S.P. Jain Institute of Management and Research,All Levels,900.0,,[],0.0
1029,Magíster en Inversiones y Finanzas Aplicadas,Coursera,Pontificia Universidad Católica de Chile,All Levels,24.0,,[],0.0
1030,Master of Arts in Education - Educational Technology,Coursera,Louisiana State University,All Levels,1.0,,[],0.0
1031,Bachelor of Applied Arts and Sciences,Coursera,University of North Texas,All Levels,15.0,,"['"" Sales""', '{"" Communication""', '"" Critical Thinking""', '"" Negotiation""', '"" Writing""}']",0.0
1032,Master of Public Health,Coursera,University of Michigan,All Levels,2.0,,"['{"" Epidemiology""}']",0.0
1033,Maestría en Dirección de Empresas (MBA),Coursera,Universidad de Palermo,All Levels,24.0,,"['"" Marketing""}', '{"" Big Data""']",0.0
1034,Bachelor of Science in Business Administration,Coursera,University of London,All Levels,3.0,,[],0.0
1035,MS in Management: Healthcare,Coursera,Northeastern University,All Levels,1800.0,,"['"" Generally Accepted Accounting Principles (GAAP)""', '"" Process Analysis""', '"" Financial Analysis""', '"" Data Management""', '"" Project Management""}', '"" Operations Management""', '{"" Data Analysis""']",0.0
1036,Master of Engineering in Computer Engineering,Coursera,Dartmouth College,All Levels,1.0,,[],0.0
1037,Master of Science in Management,Coursera,University of Illinois at Urbana-Champaign,All Levels,1.0,,"['"" Sales""', '"" Customer Analysis""', '"" Communication""', '"" Mergers & Acquisitions""', '"" Leadership Development""', '"" Planning""', '"" Business Development""', '"" Culture""', '"" Management Accounting""', '"" Research and Design""', '"" Big Data""', '"" Negotiation""', '"" Collaboration""', '"" Databases""', '"" People Management""', '"" Business Transformation""', '"" Forecasting""', '"" Human Learning""', '"" Securities Sales""', '"" SQL""', '"" Human Resources""', '"" Accounting Software""', '{"" Leadership and Management""', '"" Data Analysis Software""', '"" Advertising""', '"" Python Programming""', '"" Data Structures""', '"" Statistical Tests""', '"" Corporate Accouting""', '"" People Analysis""', '"" Banking""', '"" Supply Chain and Logistics""', '"" Regression""', '"" Machine Learning""', '"" Market Analysis""', '"" Social Media""', '"" Financial Analysis""', '"" Critical Thinking""', '"" Statistical Machine Learning""', '"" Correlation And Dependence""', '"" Budget Management""', '"" Product Lifecycle""', '"" Innovation""', '"" Marketing""', '"" Brand Management""', '"" Business Analysis""', '"" Financial Accounting""', '"" Conflict Management""', '"" Business Research""', '"" Load""', '"" Operations Management""', '"" Data Analysis""', '"" Data Architecture""', '"" Data Model""', '"" Exploratory Data Analysis""', '"" Operational Analysis""', '"" Market Research""', '"" Statistical Analysis""', '"" Strategy""', '"" Problem Solving""', '"" Probability & Statistics""', '"" Customer Relationship Management""', '"" Product Strategy""', '"" Regulations and Compliance""', '"" Business Psychology""', '"" Computer Programming""', '"" Influencing""', '"" Experiment""', '"" Extract""', '"" R Programming""', '"" Business Design""', '"" Adaptability""', '"" Strategy and Operations""', '"" Visual Design""', '"" Data Visualization Software""', '"" Transform""', '"" Entrepreneurial Finance""', '"" Taxes""', '"" Basic Descriptive Statistics""', '"" Data Visualization""', '"" Cash Management""', '"" Visualization (Computer Graphics)""', '"" Data Mining""', '"" Entrepreneurship""', '"" Storytelling""', '"" Financial Management""', '"" General Accounting""', '"" Account Management""', '"" Natural Language Processing""', '"" Marketing Design""', '"" Statistical Programming""', '"" Finance""', '"" Algorithms""', '"" Risk Management""', '"" Business Process Management""', '"" Theoretical Computer Science""', '"" Product Design""', '"" Accounting""', '"" Data Management""', '"" Change Management""', '"" Machine Learning Algorithms""', '"" Creativity""', '"" Business Intelligence""', '"" Interactive Data Visualization""', '"" Advertising Sales""', '"" Probability Distribution""', '"" Generally Accepted Accounting Principles (GAAP)""', '"" Organizational Development""', '"" Audit""', '"" Product Management""', '"" Game Theory""', '"" Investment Management""', '"" Media Strategy & Planning""', '"" Microsoft Excel""}', '"" Cost Accounting""', '"" Securities Trading""', '"" Behavioral Economics""', '"" Project Management""', '"" Emotional Intelligence""', '"" Performance Management""', '"" Decision Making""', '"" Marketing Management""', '"" Econometrics""', '"" Business Communication""', '"" Benefits""', '"" Digital Marketing""', '"" Accounts Payable and Receivable""', '"" Process Analysis""', '"" Employee Relations""', '"" Plot (Graphics)""', '"" Contract Management""', '"" General Statistics""', '"" Design and Product""']",0.0
1038,Executive MBA,Coursera,IIT Roorkee,All Levels,3600.0,,"['"" Generally Accepted Accounting Principles (GAAP)""', '"" Market Analysis""', '"" Planning""', '{"" Business Analysis""', '"" Business Development""', '"" Leadership and Management""', '"" Information Technology""', '"" Negotiation""', '"" Marketing""', '"" Conflict Management""', '"" Financial Accounting""', '"" Operations Management""', '"" Data Analysis""', '"" Market Research""', '"" Emotional Intelligence""', '"" Network Model""', '"" Product Design""', '"" Project Management""}', '"" Business Communication""', '"" Forecasting""', '"" Cloud Computing""']",0.0
1039,Master of Arts in Education - Higher Education Administration,Coursera,Louisiana State University,All Levels,1.0,,[],0.0
1040,Bachelor of Science in General Business,Coursera,University of North Texas,All Levels,4.0,,"['"" Sales""', '{"" Critical Thinking""', '"" Writing""}']",0.0
1041,Master of Science in Information Systems,Coursera,Northeastern University,All Levels,1.0,,[],0.0
1042,Master of Computer Science (feat. Data Science Track),Coursera,University of Illinois at Urbana-Champaign,All Levels,1.0,,[],0.0
1043,Master of Science in Data Science,Coursera,University of Colorado Boulder,All Levels,2.0,,"['"" Communication""', '"" Leadership Development""', '"" Planning""', '"" Operating Systems""', '"" Research and Design""', '"" Big Data""', '"" Leadership and Management""', '"" Computational Logic""', '"" Negotiation""', '"" Database Theory""', '"" Collaboration""', '"" Databases""', '"" Differential Equations""', '"" People Management""', '"" Agile Software Development""', '"" Professional Development""', '"" Network Analysis""', '"" Database Administration""', '"" Computer Science""', '"" Forecasting""', '"" SQL""', '"" Mathematical Theory & Analysis""', '"" Resilience""}', '"" Python Programming""', '"" Data Structures""', '"" Statistical Tests""', '"" System Software""', '"" Mathematics""', '"" Regression""', '"" Machine Learning""', '"" Security Strategy""', '"" Market Analysis""', '"" Financial Analysis""', '"" Linux""', '"" Critical Thinking""', '"" Cloud Standards""', '"" Statistical Machine Learning""', '"" Product Development""', '"" Amazon Web Services""', '"" Correlation And Dependence""', '"" Product Lifecycle""', '"" Budget Management""', '"" Innovation""', '"" Marketing""', '"" Network Architecture""', '"" Business Analysis""', '"" Financial Accounting""', '"" Operations Management""', '"" Data Analysis""', '"" Software Engineering""', '"" Data Model""', '"" Data Science""', '"" Statistical Analysis""', '"" Market Research""', '"" Database Application""', '"" Problem Solving""', '"" Probability & Statistics""', '"" Strategy""', '"" Product Strategy""', '"" Internet Of Things""', '"" Computer Programming""', '"" Experiment""', '"" Cloud Platforms""', '"" R Programming""', '"" Business Design""', '"" Algebra""', '"" Strategy and Operations""', '"" Graph Theory""', '"" Visual Design""', '"" Computer Vision""', '"" Applied Mathematics""', '"" Data Visualization""', '"" System Security""', '"" Material Handling""', '"" Dimensionality Reduction""', '"" Data Mining""', '"" Entrepreneurship""', '"" Financial Management""', '"" Computer Architecture""', '"" Hardware Design""', '"" Statistical Programming""', '"" Finance""', '"" Computer Networking""', '"" Risk Management""', '"" NoSQL""', '"" Business Process Management""', '"" Theoretical Computer Science""', '"" Product Design""', '"" Graphic Design""', '"" Accounting""', '"" Data Management""', '"" Deep Learning""', '"" Machine Learning Algorithms""', '"" Creativity""', '"" Estimation""', '"" Business Intelligence""', '"" Calculus""', '"" Systems Design""', '"" Database Design""', '"" Microarchitecture""', '"" Programming Principles""', '"" Probability Distribution""', '"" Security Engineering""', '"" Network Security""', '"" Organizational Development""', '"" Product Management""', '"" Investment Management""', '"" Data Warehousing""', '"" Linear Algebra""', '{"" Algorithms""', '"" Cost Accounting""', '"" Distributed Computing Architecture""', '"" Computer Programming Tools""', '"" Project Management""', '"" Cloud Applications""', '"" System Programming""', '"" Business""', '"" Performance Management""', '"" Decision Making""', '"" Business Communication""', '"" Cloud Computing""', '"" Writing""', '"" Process Analysis""', '"" Computational Thinking""', '"" Scrum (Software Development)""', '"" General Statistics""', '"" Design and Product""', '"" PostgreSQL""']",0.0
